Time,Velocity,Acceleration,Altitude,Thrust
5.28,44.61472956,-5.54723023,66.52958705,14.5
5.29,44.55931175,-5.541780955,66.68208365,14.5
5.3,44.50394831,-5.536343795,66.83439079,14.5
5.31,44.44863913,-5.530918717,66.98650867,14.5
5.32,44.39338407,-5.525505691,67.13843748,14.5
5.33,44.33818302,-5.520104683,67.2901774,14.5
5.34,44.28303587,-5.514715663,67.44172861,14.5
5.35,44.22794248,-5.509338599,67.5930913,14.5
5.36,44.17290275,-5.503973461,67.74426564,14.5
5.37,44.11791654,-5.498620217,67.89525184,14.5
5.38,44.06298376,-5.493278835,68.04605006,14.5
5.39,44.00810426,-5.487949286,68.19666049,14.5
5.4,43.95327795,-5.482631537,68.34708331,14.5
5.41,43.89850469,-5.47732556,68.49731871,14.5
5.42,43.84378438,-5.472031322,68.64736686,14.5
5.43,43.78911689,-5.466748793,68.79722795,14.5
5.44,43.73450211,-5.461477943,68.94690215,14.5
5.45,43.67993992,-5.456218742,69.09638965,14.5
5.46,43.62543021,-5.45097116,69.24569063,14.5
5.47,43.57097286,-5.445735165,69.39480526,14.5
5.48,43.51656775,-5.440510729,69.54373372,14.5
5.49,43.46221477,-5.435297822,69.6924762,14.5
5.5,43.40791381,-5.430096413,69.84103287,14.5
5.51,43.35366475,-5.424906473,69.98940391,14.5
5.52,43.29946747,-5.419727973,70.13758949,14.5
5.53,43.24532186,-5.414560882,70.2855898,14.5
5.54,43.19122781,-5.409405172,70.433405,14.5
5.55,43.1371852,-5.404260813,70.58103529,14.5
5.56,43.08319392,-5.399127776,70.72848082,14.5
5.57,43.02925386,-5.394006032,70.87574178,14.5
5.58,42.9753649,-5.388895552,71.02281834,14.5
5.59,42.92152694,-5.383796308,71.16971067,14.5
5.6,42.86773986,-5.378708269,71.31641896,14.5
5.61,42.81400354,-5.373631408,71.46294337,14.5
5.62,42.76031789,-5.368565696,71.60928408,14.5
5.63,42.70668278,-5.363511105,71.75544126,14.5
5.64,42.6530981,-5.358467605,71.90141508,14.5
5.65,42.59956375,-5.35343517,72.04720572,14.5
5.66,42.54607961,-5.34841377,72.19281334,14.5
5.67,42.49264558,-5.343403377,72.33823813,14.5
5.68,42.43926154,-5.338403964,72.48348024,14.5
5.69,42.38592738,-5.333415502,72.62853986,14.5
5.7,42.332643,-5.328437965,72.77341715,14.5
5.71,42.27940829,-5.323471323,72.91811228,14.5
5.72,42.22622313,-5.318515549,73.06262542,14.5
5.73,42.17308743,-5.313570616,73.20695674,14.5
5.74,42.12000106,-5.308636496,73.35110641,14.5
5.75,42.06696393,-5.303713162,73.4950746,14.5
5.76,42.01397593,-5.298800587,73.63886148,14.5
5.77,41.96103694,-5.293898744,73.78246721,14.5
5.78,41.90814686,-5.289007604,73.92589196,14.5
5.79,41.85530559,-5.284127142,74.0691359,14.5
5.8,41.80251302,-5.279257331,74.21219919,14.5
5.81,41.74976904,-5.274398143,74.35508201,14.5
5.82,41.69707354,-5.269549552,74.49778452,14.5
5.83,41.64442642,-5.264711531,74.64030687,14.5
5.84,41.59182758,-5.259884054,74.78264925,14.5
5.85,41.53927691,-5.255067095,74.92481181,14.5
5.86,41.48677431,-5.250260626,75.06679472,14.5
5.87,41.43431966,-5.245464621,75.20859815,14.5
5.88,41.38191287,-5.240679055,75.35022224,14.5
5.89,41.32955383,-5.235903902,75.49166718,14.5
5.9,41.27724244,-5.231139134,75.63293312,14.5
5.91,41.22497859,-5.226384727,75.77402023,14.5
5.92,41.17276219,-5.221640654,75.91492867,14.5
5.93,41.12059312,-5.21690689,76.05565859,14.5
5.94,41.06847128,-5.212183409,76.19621017,14.5
5.95,41.01639658,-5.207470185,76.33658356,14.5
5.96,40.96436891,-5.202767194,76.47677893,14.5
5.97,40.91238817,-5.198074408,76.61679643,14.5
5.98,40.86045425,-5.193391804,76.75663622,14.5
5.99,40.80856705,-5.188719356,76.89629848,14.5
6,40.75672648,-5.184057038,77.03578334,14.5
6.01,40.70493244,-5.179404826,77.17509098,14.5
6.02,40.65318481,-5.174762695,77.31422156,14.5
6.03,40.6014835,-5.170130619,77.45317523,14.5
6.04,40.54982842,-5.165508574,77.59195214,14.5
6.05,40.49821945,-5.160896535,77.73055247,14.5
6.06,40.44665651,-5.156294478,77.86897636,14.5
6.07,40.39513948,-5.151702377,78.00722397,14.5
6.08,40.34366828,-5.147120209,78.14529546,14.5
6.09,40.2922428,-5.142547948,78.28319099,14.5
6.1,40.24086294,-5.137985571,78.42091072,14.5
6.11,40.18952861,-5.133433054,78.55845479,14.5
6.12,40.13823971,-5.128890371,78.69582336,14.5
6.13,40.08699614,-5.124357499,78.83301659,14.5
6.14,40.03579779,-5.119834414,78.97003464,14.5
6.15,39.98464458,-5.115321092,79.10687766,14.5
6.16,39.93353641,-5.110817509,79.24354579,14.5
6.17,39.88247317,-5.106323641,79.38003921,14.5
6.18,39.83145477,-5.101839465,79.51635806,14.5
6.19,39.78048112,-5.097364957,79.65250248,14.5
6.2,39.72955212,-5.092900093,79.78847265,14.5
6.21,39.67866768,-5.088444849,79.9242687,14.5
6.22,39.62782768,-5.083999204,80.0598908,14.5
6.23,39.57703205,-5.079563132,80.19533908,14.5
6.24,39.52628069,-5.075136611,80.33061372,14.5
6.25,39.47557349,-5.070719618,80.46571484,14.5
6.26,39.42491037,-5.066312129,80.60064262,14.5
6.27,39.37429123,-5.061914122,80.73539719,14.5
6.28,39.32371597,-5.057525573,80.86997871,14.5
6.29,39.27318451,-5.05314646,81.00438732,14.5
6.3,39.22269674,-5.04877676,81.13862319,14.5
6.31,39.17225257,-5.04441645,81.27268644,14.5
6.32,39.12185192,-5.040065508,81.40657725,14.5
6.33,39.07149468,-5.03572391,81.54029575,14.5
6.34,39.02118076,-5.031391635,81.67384209,14.5
6.35,38.97091008,-5.02706866,81.80721642,14.5
6.36,38.92068253,-5.022754962,81.94041889,14.5
6.37,38.87049802,-5.01845052,82.07344964,14.5
6.38,38.82035647,-5.014155311,82.20630883,14.5
6.39,38.77025778,-5.009869312,82.33899659,14.5
6.4,38.72020185,-5.005592503,82.47151308,14.5
6.41,38.6701886,-5.00132486,82.60385844,14.5
6.42,38.62021794,-4.997066362,82.73603282,14.5
6.43,38.57028977,-4.992816988,82.86803637,14.5
6.44,38.520404,-4.988576714,82.99986922,14.5
6.45,38.47056055,-4.98434552,83.13153152,14.5
6.46,38.42075931,-4.980123384,83.26302342,14.5
6.47,38.37100021,-4.975910284,83.39434506,14.5
6.48,38.32128315,-4.971706199,83.52549659,14.5
6.49,38.27160804,-4.967511108,83.65647815,14.5
6.5,38.22197479,-4.963324988,83.78728988,14.5
6.51,38.17238331,-4.959147819,83.91793193,14.5
6.52,38.12283351,-4.95497958,84.04840443,14.5
6.53,38.07332531,-4.950820249,84.17870754,14.5
6.54,38.02385861,-4.946669804,84.30884139,14.5
6.55,37.97443333,-4.942528227,84.43880612,14.5
6.56,37.92504938,-4.938395494,84.56860188,14.5
6.57,37.87570666,-4.934271586,84.69822881,14.5
6.58,37.8264051,-4.930156481,84.82768704,14.5
6.59,37.77714459,-4.926050159,84.95697673,14.5
6.6,37.72792507,-4.921952598,85.086098,14.5
6.61,37.67874643,-4.91786378,85.215051,14.5
6.62,37.62960859,-4.913783682,85.34383588,14.5
6.63,37.58051147,-4.909712284,85.47245276,14.5
6.64,37.53145497,-4.905649566,85.60090178,14.5
6.65,37.48243902,-4.901595508,85.7291831,14.5
6.66,37.43346352,-4.897550089,85.85729684,14.5
6.67,37.38452839,-4.893513289,85.98524314,14.5
6.68,37.33563353,-4.889485088,86.11302214,14.5
6.69,37.28677888,-4.885465466,86.24063398,14.5
6.7,37.23796434,-4.881454402,86.3680788,14.5
6.71,37.18918982,-4.877451877,86.49535673,14.5
6.72,37.14045524,-4.873457871,86.62246791,14.5
6.73,37.09176052,-4.869472364,86.74941247,14.5
6.74,37.04310556,-4.865495336,86.87619056,14.5
6.75,36.99449029,-4.861526767,87.00280231,14.5
6.76,36.94591463,-4.857566638,87.12924785,14.5
6.77,36.89737848,-4.85361493,87.25552731,14.5
6.78,36.84888176,-4.849671622,87.38164085,14.5
6.79,36.8004244,-4.845736695,87.50758858,14.5
6.8,36.75200629,-4.84181013,87.63337064,14.5
6.81,36.70362737,-4.837891907,87.75898717,14.5
6.82,36.65528755,-4.833982008,87.88443831,14.5
6.83,36.60698675,-4.830080412,88.00972418,14.5
6.84,36.55872488,-4.826187101,88.13484491,14.5
6.85,36.51050186,-4.822302056,88.25980065,14.5
6.86,36.46231761,-4.818425257,88.38459152,14.5
6.87,36.41417204,-4.814556686,88.50921766,14.5
6.88,36.36606508,-4.810696324,88.63367919,14.5
6.89,36.31799663,-4.806844152,88.75797626,14.5
6.9,36.26996663,-4.80300015,88.88210899,14.5
6.91,36.22197499,-4.799164301,89.00607751,14.5
6.92,36.17402162,-4.795336585,89.12988195,14.5
6.93,36.12610645,-4.791516984,89.25352245,14.5
6.94,36.0782294,-4.78770548,89.37699914,14.5
6.95,36.03039038,-4.783902053,89.50031214,14.5
6.96,35.98258931,-4.780106686,89.62346159,14.5
6.97,35.93482612,-4.77631936,89.74644761,14.5
6.98,35.88710072,-4.772540057,89.86927034,14.5
6.99,35.83941303,-4.768768758,89.99192991,14.5
7,35.79176298,-4.765005445,90.11442643,14.5
7.01,35.74415048,-4.761250101,90.23676005,14.5
7.02,35.69657545,-4.757502706,90.35893088,14.5
7.03,35.64903782,-4.753763243,90.48093907,14.5
7.04,35.6015375,-4.750031694,90.60278473,14.5
7.05,35.55407442,-4.746308041,90.72446799,14.5
7.06,35.5066485,-4.742592266,90.84598898,14.5
7.07,35.45925965,-4.738884351,90.96734784,14.5
7.08,35.41190781,-4.735184279,91.08854467,14.5
7.09,35.36459289,-4.731492032,91.20957961,14.5
7.1,35.31731481,-4.727807591,91.33045279,14.5
7.11,35.2700735,-4.724130941,91.45116434,14.5
7.12,35.22286888,-4.720462062,91.57171437,14.5
7.13,35.17570087,-4.716800938,91.69210301,14.5
7.14,35.1285694,-4.71314755,91.8123304,14.5
7.15,35.08147438,-4.709501883,91.93239664,14.5
7.16,35.03441574,-4.705863918,92.05230188,14.5
7.17,34.9873934,-4.702233637,92.17204622,14.5
7.18,34.94040729,-4.698611025,92.29162981,14.5
7.19,34.89345733,-4.694996064,92.41105275,14.5
7.2,34.84654345,-4.691388736,92.53031517,14.5
7.21,34.79966556,-4.687789024,92.6494172,14.5
7.22,34.75282359,-4.684196912,92.76835897,14.5
7.23,34.70601746,-4.680612383,92.88714058,14.5
7.24,34.65924711,-4.677035419,93.00576217,14.5
7.25,34.61251245,-4.673466004,93.12422385,14.5
7.26,34.56581341,-4.669904121,93.24252576,14.5
7.27,34.51914991,-4.666349754,93.360668,14.5
7.28,34.47252188,-4.662802885,93.47865071,14.5
7.29,34.42592925,-4.659263498,93.596474,14.5
7.3,34.37937193,-4.655731576,93.714138,14.5
7.31,34.33284986,-4.652207104,93.83164282,14.5
7.32,34.28636296,-4.648690063,93.94898858,14.5
7.33,34.23991115,-4.645180439,94.06617541,14.5
7.34,34.19349437,-4.641678214,94.18320343,14.5
7.35,34.14711254,-4.638183372,94.30007275,14.5
7.36,34.10076558,-4.634695897,94.41678349,14.5
7.37,34.05445342,-4.631215773,94.53333578,14.5
7.38,34.00817599,-4.627742984,94.64972973,14.5
7.39,33.96193322,-4.624277513,94.76596547,14.5
7.4,33.91572502,-4.620819344,94.8820431,14.5
7.41,33.86955134,-4.617368462,94.99796275,14.5
7.42,33.82341209,-4.61392485,95.11372453,14.5
7.43,33.7773072,-4.610488492,95.22932857,14.5
7.44,33.73123661,-4.607059373,95.34477498,14.5
7.45,33.68520024,-4.603637476,95.46006388,14.5
7.46,33.63919801,-4.600222787,95.57519538,14.5
7.47,33.59322986,-4.596815288,95.6901696,14.5
7.48,33.54729571,-4.593414965,95.80498666,14.5
7.49,33.50139549,-4.590021802,95.91964668,14.5
7.5,33.45552913,-4.586635783,96.03414976,14.5
7.51,33.40969656,-4.583256893,96.14849603,14.5
7.52,33.36389771,-4.579885116,96.26268561,14.5
7.53,33.31813251,-4.576520437,96.37671859,14.5
7.54,33.27240088,-4.57316284,96.49059511,14.5
7.55,33.22670275,-4.56981231,96.60431528,14.5
7.56,33.18103807,-4.566468832,96.7178792,14.5
7.57,33.13540674,-4.56313239,96.831287,14.5
7.58,33.08980871,-4.55980297,96.94453879,14.5
7.59,33.04424391,-4.556480556,97.05763468,14.5
7.6,32.99871226,-4.553165133,97.17057479,14.5
7.61,32.95321369,-4.549856685,97.28335922,14.5
7.62,32.90774814,-4.546555199,97.3959881,14.5
7.63,32.86231553,-4.543260658,97.50846153,14.5
7.64,32.8169158,-4.539973049,97.62077963,14.5
7.65,32.77154888,-4.536692355,97.73294252,14.5
7.66,32.72621469,-4.533418563,97.84495029,14.5
7.67,32.68091317,-4.530151657,97.95680306,14.5
7.68,32.63564426,-4.526891623,98.06850096,14.5
7.69,32.59040787,-4.523638446,98.18004407,14.5
7.7,32.54520395,-4.520392111,98.29143253,14.5
7.71,32.50003243,-4.517152604,98.40266644,14.5
7.72,32.45489323,-4.51391991,98.5137459,14.5
7.73,32.40978629,-4.510694015,98.62467104,14.5
7.74,32.36471154,-4.507474904,98.73544195,14.5
7.75,32.31966891,-4.504262562,98.84605876,14.5
7.76,32.27465834,-4.501056976,98.95652156,14.5
7.77,32.22967976,-4.497858131,99.06683048,14.5
7.78,32.1847331,-4.494666013,99.17698561,14.5
7.79,32.13981829,-4.491480607,99.28698707,14.5
7.8,32.09493528,-4.488301899,99.39683497,14.5
7.81,32.05008398,-4.485129875,99.50652941,14.5
7.82,32.00526433,-4.481964521,99.61607051,14.5
7.83,31.96047627,-4.478805823,99.72545837,14.5
7.84,31.91571974,-4.475653766,99.8346931,14.5
7.85,31.87099465,-4.472508337,99.9437748,14.5
7.86,31.82630096,-4.469369523,100.0527036,14.5
7.87,31.78163858,-4.466237307,100.1614796,14.5
7.88,31.73700747,-4.463111678,100.2701029,14.5
7.89,31.69240754,-4.459992621,100.3785735,14.5
7.9,31.64783874,-4.456880123,100.4868917,14.5
7.91,31.603301,-4.453774169,100.5950576,14.5
7.92,31.55879425,-4.450674745,100.7030711,14.5
7.93,31.51431843,-4.44758184,100.8109325,14.5
7.94,31.46987348,-4.444495437,100.9186418,14.5
7.95,31.42545932,-4.441415525,101.0261992,14.5
7.96,31.3810759,-4.438342089,101.1336047,14.5
7.97,31.33672315,-4.435275116,101.2408584,14.5
7.98,31.292401,-4.432214593,101.3479605,14.5
7.99,31.2481094,-4.429160506,101.4549111,14.5
8,31.20384827,-4.426112841,101.5617102,14.5
8.01,31.15961756,-4.423071586,101.668358,14.5
8.02,31.11541719,-4.420036727,101.7748546,14.5
8.03,31.07124711,-4.417008251,101.8812001,14.5
8.04,31.02710724,-4.413986144,101.9873945,14.5
8.05,30.98299754,-4.410970394,102.093438,14.5
8.06,30.93891793,-4.407960987,102.1993308,14.5
8.07,30.89486835,-4.40495791,102.3050728,14.5
8.08,30.85084874,-4.40196115,102.4106641,14.5
8.09,30.80685903,-4.398970694,102.516105,14.5
8.1,30.76289917,-4.39598653,102.6213955,14.5
8.11,30.71896908,-4.393008643,102.7265357,14.5
8.12,30.67506871,-4.390037022,102.8315257,14.5
8.13,30.63119799,-4.387071653,102.9363656,14.5
8.14,30.58735687,-4.384112524,103.0410555,14.5
8.15,30.54354527,-4.381159622,103.1455955,14.5
8.16,30.49976314,-4.378212934,103.2499857,14.5
8.17,30.45601042,-4.375272447,103.3542262,14.5
8.18,30.41228704,-4.372338148,103.4583171,14.5
8.19,30.36859294,-4.369410026,103.5622585,14.5
8.2,30.32492806,-4.366488067,103.6660506,14.5
8.21,30.28129233,-4.363572259,103.7696933,14.5
8.22,30.23768571,-4.360662589,103.8731869,14.5
8.23,30.19410812,-4.357759045,103.9765313,14.5
8.24,30.1505595,-4.354861615,104.0797268,14.5
8.25,30.1070398,-4.351970285,104.1827733,14.5
8.26,30.06354895,-4.349085044,104.2856711,14.5
8.27,30.02008689,-4.34620588,104.3884202,14.5
8.28,29.97665356,-4.343332779,104.4910207,14.5
8.29,29.9332489,-4.340465731,104.5934726,14.5
8.3,29.88987286,-4.337604721,104.6957762,14.5
8.31,29.84652536,-4.334749739,104.7979314,14.5
8.32,29.80320635,-4.331900773,104.8999385,14.5
8.33,29.75991577,-4.329057809,105.0017974,14.5
8.34,29.71665357,-4.326220836,105.1035084,14.5
8.35,29.67341967,-4.323389842,105.2050714,14.5
8.36,29.63021402,-4.320564815,105.3064865,14.5
8.37,29.58703656,-4.317745744,105.407754,14.5
8.38,29.54388724,-4.314932615,105.5088738,14.5
8.39,29.50076598,-4.312125417,105.6098461,14.5
8.4,29.45767274,-4.309324138,105.710671,14.5
8.41,29.41460745,-4.306528767,105.8113485,14.5
8.42,29.37157006,-4.303739292,105.9118788,14.5
8.43,29.3285605,-4.300955701,106.012262,14.5
8.44,29.28557872,-4.298177981,106.112498,14.5
8.45,29.24262466,-4.295406122,106.2125872,14.5
8.46,29.19969826,-4.292640112,106.3125294,14.5
8.47,29.15679946,-4.28987994,106.4123249,14.5
8.48,29.1139282,-4.287125592,106.5119737,14.5
8.49,29.07108443,-4.284377059,106.611476,14.5
8.5,29.02826809,-4.281634329,106.7108317,14.5
8.51,28.98547912,-4.278897389,106.8100411,14.5
8.52,28.94271745,-4.27616623,106.9091041,14.5
8.53,28.89998305,-4.273440838,107.0080209,14.5
8.54,28.85727583,-4.270721203,107.1067917,14.5
8.55,28.81459576,-4.268007314,107.2054164,14.5
8.56,28.77194277,-4.265299159,107.3038952,14.5
8.57,28.7293168,-4.262596727,107.4022281,14.5
8.58,28.6867178,-4.259900006,107.5004153,14.5
8.59,28.64414571,-4.257208986,107.5984569,14.5
8.6,28.60160048,-4.254523656,107.6963529,14.5
8.61,28.55908204,-4.251844003,107.7941034,14.5
8.62,28.51659034,-4.249170018,107.8917085,14.5
8.63,28.47412532,-4.246501688,107.9891684,14.5
8.64,28.43168693,-4.243839003,108.0864831,14.5
8.65,28.38927511,-4.241181953,108.1836526,14.5
8.66,28.3468898,-4.238530525,108.2806772,14.5
8.67,28.30453096,-4.235884709,108.3775568,14.5
8.68,28.26219851,-4.233244494,108.4742916,14.5
8.69,28.21989241,-4.23060987,108.5708817,14.5
8.7,28.17761261,-4.227980824,108.6673271,14.5
8.71,28.13535903,-4.225357347,108.763628,14.5
8.72,28.09313164,-4.222739428,108.8597843,14.5
8.73,28.05093037,-4.220127056,108.9557963,14.5
8.74,28.00875516,-4.217520221,109.051664,14.5
8.75,27.96660598,-4.21491891,109.1473876,14.5
8.76,27.92448274,-4.212323115,109.2429669,14.5
8.77,27.88238542,-4.209732824,109.3384023,14.5
8.78,27.84031394,-4.207148026,109.4336937,14.5
8.79,27.79826825,-4.204568712,109.5288413,14.5
8.8,27.7562483,-4.20199487,109.6238451,14.5
8.81,27.71425404,-4.199426491,109.7187053,14.5
8.82,27.6722854,-4.196863563,109.8134218,14.5
8.83,27.63034234,-4.194306076,109.9079949,14.5
8.84,27.5884248,-4.19175402,110.0024246,14.5
8.85,27.54653272,-4.189207384,110.0967109,14.5
8.86,27.50466606,-4.186666159,110.190854,14.5
8.87,27.46282476,-4.184130333,110.2848539,14.5
8.88,27.42100876,-4.181599896,110.3787108,14.5
8.89,27.37921801,-4.179074839,110.4724247,14.5
8.9,27.33745246,-4.176555151,110.5659957,14.5
8.91,27.29571205,-4.174040821,110.659424,14.5
8.92,27.25399673,-4.17153184,110.7527094,14.5
8.93,27.21230645,-4.169028197,110.8458523,14.5
8.94,27.17064115,-4.166529883,110.9388526,14.5
8.95,27.12900078,-4.164036887,111.0317105,14.5
8.96,27.08738529,-4.1615492,111.124426,14.5
8.97,27.04579462,-4.15906681,111.2169992,14.5
8.98,27.00422873,-4.156589709,111.3094301,14.5
8.99,26.96268755,-4.154117886,111.401719,14.5
9,26.92117104,-4.151651331,111.4938658,14.5
9.01,26.87967913,-4.149190035,111.5858707,14.5
9.02,26.83821179,-4.146733987,111.6777337,14.5
9.03,26.79676896,-4.144283179,111.7694549,14.5
9.04,26.75535059,-4.141837599,111.8610344,14.5
9.05,26.71395661,-4.139397238,111.9524723,14.5
9.06,26.67258699,-4.136962086,112.0437687,14.5
9.07,26.63124167,-4.134532134,112.1349236,14.5
9.08,26.5899206,-4.132107372,112.2259372,14.5
9.09,26.54862372,-4.129687791,112.3168094,14.5
9.1,26.50735099,-4.12727338,112.4075405,14.5
9.11,26.46610235,-4.12486413,112.4981304,14.5
9.12,26.42487775,-4.122460031,112.5885793,14.5
9.13,26.38367713,-4.120061075,112.6788873,14.5
9.14,26.34250046,-4.117667251,112.7690544,14.5
9.15,26.30134768,-4.115278549,112.8590806,14.5
9.16,26.26021873,-4.112894961,112.9489662,14.5
9.17,26.21911356,-4.110516477,113.0387112,14.5
9.18,26.17803213,-4.108143088,113.1283156,14.5
9.19,26.13697438,-4.105774783,113.2177795,14.5
9.2,26.09594027,-4.103411555,113.307103,14.5
9.21,26.05492973,-4.101053393,113.3962863,14.5
9.22,26.01394273,-4.098700288,113.4853293,14.5
9.23,25.97297921,-4.09635223,113.5742322,14.5
9.24,25.93203912,-4.094009212,113.662995,14.5
9.25,25.8911224,-4.091671223,113.7516178,14.5
9.26,25.85022902,-4.089338254,113.8401007,14.5
9.27,25.80935892,-4.087010296,113.9284438,14.5
9.28,25.76851205,-4.08468734,114.0166472,14.5
9.29,25.72768835,-4.082369377,114.1047109,14.5
9.3,25.68688779,-4.080056397,114.192635,14.5
9.31,25.6461103,-4.077748392,114.2804196,14.5
9.32,25.60535585,-4.075445353,114.3680647,14.5
9.33,25.56462438,-4.07314727,114.4555705,14.5
9.34,25.52391584,-4.070854134,114.5429371,14.5
9.35,25.48323018,-4.068565938,114.6301645,14.5
9.36,25.44256735,-4.066282671,114.7172527,14.5
9.37,25.40192731,-4.064004324,114.8042019,14.5
9.38,25.36131,-4.06173089,114.8910121,14.5
9.39,25.32071537,-4.059462359,114.9776835,14.5
9.4,25.28014339,-4.057198721,115.0642161,14.5
9.41,25.23959399,-4.05493997,115.1506099,14.5
9.42,25.19906713,-4.052686095,115.2368651,14.5
9.43,25.15856276,-4.050437088,115.3229817,14.5
9.44,25.11808083,-4.04819294,115.4089599,14.5
9.45,25.07762129,-4.045953642,115.4947996,14.5
9.46,25.0371841,-4.043719186,115.5805009,14.5
9.47,24.9967692,-4.041489564,115.666064,14.5
9.48,24.95637656,-4.039264766,115.7514889,14.5
9.49,24.91600611,-4.037044783,115.8367757,14.5
9.5,24.87565781,-4.034829609,115.9219245,14.5
9.51,24.83533162,-4.032619233,116.0069353,14.5
9.52,24.79502748,-4.030413647,116.0918082,14.5
9.53,24.75474535,-4.028212843,116.1765433,14.5
9.54,24.71448519,-4.026016812,116.2611407,14.5
9.55,24.67424693,-4.023825546,116.3456004,14.5
9.56,24.63403054,-4.021639037,116.4299225,14.5
9.57,24.59383597,-4.019457276,116.5141071,14.5
9.58,24.55366316,-4.017280254,116.5981543,14.5
9.59,24.51351209,-4.015107964,116.6820641,14.5
9.6,24.47338268,-4.012940396,116.7658366,14.5
9.61,24.43327491,-4.010777543,116.8494719,14.5
9.62,24.39318871,-4.008619397,116.9329701,14.5
9.63,24.35312405,-4.006465949,117.0163312,14.5
9.64,24.31308088,-4.004317191,117.0995553,14.5
9.65,24.27305915,-4.002173114,117.1826425,14.5
9.66,24.23305881,-4.000033711,117.2655929,14.5
9.67,24.19307982,-3.997898974,117.3484064,14.5
9.68,24.15312213,-3.995768894,117.4310833,14.5
9.69,24.1131857,-3.993643462,117.5136236,14.5
9.7,24.07327047,-3.991522672,117.5960272,14.5
9.71,24.03337641,-3.989406515,117.6782945,14.5
9.72,23.99350346,-3.987294983,117.7604253,14.5
9.73,23.95365158,-3.985188068,117.8424197,14.5
9.74,23.91382072,-3.983085761,117.9242779,14.5
9.75,23.87401084,-3.980988056,118.0059999,14.5
